ORIGEN;NUM_IDENT;COD_CLIENTE;FEC_PRORROGA;ABO_VIGENTES;ABO_NOVIGENTES;PERDIDA_BENEF;FEC_PERDIDA_BENEF;ACCOUNT_MANAGER;DIRECTOR_CUENTA;TRAMO_HR;CONTACTO;ANTIGUEDAD_VTA;TIPO_TOP;REPACTACION;CONTENCION;CONT_MES;DESC_PORCENTAJE;DESC_MONTO;DESC_MES;CUOTA_EQ;CUOTA_EQ_MONTO;MES_BAJA;TENENCIA_PROD;FEC_PROCESO
ATIS;96996620-4;785916154-7675367;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-7675367;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-20626223;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-19704404;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-49047580;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-11639651;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96996620-4;785916154-64990598;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96647700-8;21723675;14-11-2015;1;0;NO;;;;17:00 - 18:30;1;4 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96647700-8;27814591;28-11-2015;15;0;NO;;;;17:00 - 18:30;1;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SAC;96647700-8;966477008;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SAC;96647700-8;966477008;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SAC;96647700-8;966477008;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SAC;96647700-8;966477008;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;99553290-5;26734082;20-11-2015;7;0;NO;;;;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;99553290-5;99026913-7526343;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;99553290-5;99026913-7526343;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;99553290-5;99026913-86976328;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;99553290-5;99026913-86976328;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;99553290-5;99026913-22805321;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10792171-0;881883;14-11-2015;1;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10792171-0;15129560;;0;2;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10792171-0;15129560;;0;2;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10792171-0;853136;14-11-2015;1;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10792171-0;980409300-986371800;;0;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10792171-0;980409300-986371800;;0;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10792171-0;980409300-96371800;;0;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10792171-0;980409300-96371800;;0;0;NO;;Marcela Obreque;Nosvaldo Reyes;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10014436-0;25208355;;0;1;NO;;;;17:00 - 18:30;1;3 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10014436-0;25208355;;0;1;NO;;;;17:00 - 18:30;1;3 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10014436-0;286704600-4088699;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;14550481-3;12935917-62193603;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;2893568-4;853051500-957626010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;50240430-K;411810400-9144800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;50240430-K;411810400-9144800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;50240430-K;411810400-998144800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;50240430-K;411810400-998144800;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;30603836;24-11-2015;11;0;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;30603836;24-11-2015;11;0;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;6175699;;0;2;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;6175699;;0;2;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;9058525;;0;1;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;52002235-K;9058525;;0;1;NO;;Marjorie Cerda;Nosvaldo Reyes;17:00 - 18:30;1;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-24739010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-24739010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-40416062;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-714739010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;59031220-7;661013500-714739010;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013367-1;85136938-60281568;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013938-6;57984093-85221360;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013938-6;57984093-50376893;;0;0;NO;;;;17:00 - 18:30;1;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013938-6;57984093-50376893;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013938-6;57984093-50376893;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76013938-6;57984093-50376893;;0;0;NO;;;;17:00 - 18:30;2;;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380089;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380089;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380089;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25312901;;0;1;NO;;;;17:00 - 18:30;2;3 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;23133535;;0;1;NO;;;;17:00 - 18:30;2;3 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;23133535;;0;1;NO;;;;17:00 - 18:30;2;3 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380072;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380072;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;27243014;;0;1;NO;;;;17:00 - 18:30;2;2 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;27243014;;0;1;NO;;;;17:00 - 18:30;2;2 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;27243014;;0;1;NO;;;;17:00 - 18:30;2;2 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25659873;;0;1;NO;;;;17:00 - 18:30;2;2 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25659873;;0;1;NO;;;;17:00 - 18:30;2;2 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;27429333;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;27429333;;0;1;NO;;;;17:00 - 18:30;2;1 a¤o;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380081;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76023886-4;25380081;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212633;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212633;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212658;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;LINEAS;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212658;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212637;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22873128;;0;112;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22873128;;0;112;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25232408;;0;24;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;22407790;;0;343;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212640;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212640;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212660;;0;26;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212647;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76034429-K;25212647;;0;26;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76155639-8;27044572;;2;9;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76155639-8;27044572;;2;9;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76155639-8;30626701;18-11-2015;5;0;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76409290-2;13017835;14-11-2015;1;4;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76409290-2;13600050-83455513;;0;0;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76409290-2;13600050-81066435;;0;0;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76409290-2;13600050-35410622;;0;0;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76409290-2;13600050-46563318;;0;0;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76409290-2;13600050-56147891;;0;0;NO;;Patricio Fuenzalida;Nosvaldo Reyes;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76412830-3;18269884-17613988;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76442620-7;27963475;;0;10;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76442620-7;27963475;;0;10;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76442620-7;27963475;;0;10;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28449181;;0;35;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28613655;;2;0;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76455520-1;28613655;;2;0;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76455520-1;76650781-90429262;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76455520-1;76650781-90429262;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78176730-1;849559;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78176730-1;849559;;0;1;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;78184040-8;786212400-322878800;;0;0;NO;;Danilo Iba¤ez;Luis Badilla;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78188700-5;15643003;;0;2;NO;;Mauricio Caceres;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78188700-5;15643003;;0;2;NO;;Mauricio Caceres;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78188700-5;29458903;23-11-2015;10;0;NO;;Mauricio Caceres;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78188700-5;19962605;15-11-2015;2;1;NO;;Mauricio Caceres;Nosvaldo Reyes;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;78188700-5;24600577;;0;2;NO;;Mauricio Caceres;Nosvaldo Reyes;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;9623193-8;247441600-38019109;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;9623193-8;247441600-38019109;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96863740-1;28940672;27-11-2015;14;0;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96863740-1;28940672;27-11-2015;14;0;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96863740-1;28940702;18-11-2015;5;0;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96863740-1;28940702;18-11-2015;5;0;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;96863740-1;19581392;;0;19;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;96863740-1;766632400-473449800;;0;0;NO;;Claudia Suarez;Luis Badilla;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10777925-6;27608586;;0;10;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;10777925-6;27608586;;0;10;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;10777925-6;811231400-16252483;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76008307-0;21459991;;0;1;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76008307-0;21459991;;0;1;NO;;;;17:00 - 18:30;2;4 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;25387891;;0;50;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;28759687;;0;20;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76011079-5;28759687;;0;20;NO;;;;17:00 - 18:30;2;3 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014393-6;29473533;;0;35;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014393-6;29473533;;0;35;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014393-6;29473533;;0;35;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014393-6;29473533;;0;35;NO;;;;17:00 - 18:30;2;1 a¤o;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014851-2;26757932;;0;2;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76014851-2;26757932;;0;2;NO;;;;17:00 - 18:30;2;2 a¤os;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76015696-5;15768637-10191033;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76015696-5;15768637-10191033;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76015696-5;15768637-89819783;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76015696-5;15768637-89819783;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76021124-9;29504793;;0;12;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76021124-9;29504793;;0;12;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76021124-9;29504793;;0;12;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76021124-9;92834596-57080034;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76021124-9;92834596-1537391;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76021124-9;92834596-1537391;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76021124-9;92834596-44794041;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76021124-9;92834596-44794041;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
ATIS;76045598-9;45165949-55297344;;0;0;NO;;;;17:00 - 18:30;2;;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
SCL;76046311-6;28195745;;0;35;NO;;;;17:00 - 18:30;2;5 y mas;MONTO;NO;;;;;;;;;STB-BA-TV;11-11-2015
